text,letterColor,correctAnswer,congruent,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr1.started,instr1.stopped,word.started,word.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixation.started,fixation.stopped,feedback_2.started,feedback_2.stopped,sound_1.started,sound_1.stopped,instrText.started,instrText.stopped,feedback_3.started,feedback_3.stopped,sound_2.started,sound_2.stopped,thanksText.started,thanksText.stopped,participant,session,posture,date,expName,psychopyVersion,frameRate,
red,green,m,incongruent,0,0,0,5,,,,,,,,,7.420801162719727,None,9.992492198944092,None,m,1,0.8052141666412354,9.992492198944092,None,9.501850128173828,10.047078132629395,10.84958004951477,None,10.83508951663971,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,green,m,neutral,0,1,1,15,,,,,,,,,,,12.890186071395874,None,m,1,0.6117749214172363,12.890186071395874,None,12.40342402458191,12.947957992553711,13.557510137557983,None,13.537915539741517,14.069661140441895,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,0,2,2,23,,,,,,,,,,,15.576004028320312,None,m,1,0.3897562026977539,15.576004028320312,None,15.084050178527832,15.630415201187134,16.04024910926819,None,16.030545544624328,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,green,m,neutral,0,3,3,3,,,,,,,,,,,18.078670024871826,None,m,1,0.33533596992492676,18.078670024871826,None,17.589057207107544,18.136056184768677,18.495657205581665,None,18.47711760997772,18.997828006744385,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,green,m,neutral,0,4,4,27,,,,,,,,,,,20.531440019607544,None,m,1,0.33057212829589844,20.531440019607544,None,20.042604207992554,20.588340997695923,20.94783115386963,None,20.92883665561676,21.45135807991028,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,0,5,5,20,,,,,,,,,,,22.956027030944824,None,z,1,0.29003405570983887,22.956027030944824,None,22.48242211341858,23.049845218658447,23.325762033462524,None,23.306894612312316,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,0,6,6,8,,,,,,,,,,,25.346559047698975,None,z,1,0.3793151378631592,25.346559047698975,None,24.858477115631104,25.404126167297363,25.783839225769043,None,25.77487952709198,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,0,7,7,28,,,,,,,,,,,27.808160066604614,None,z,1,0.39763307571411133,27.808160066604614,None,27.326593160629272,27.902087211608887,28.27074408531189,None,28.26212556362152,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,red,z,neutral,0,8,8,24,,,,,,,,,,,30.296650171279907,None,m,0,0.4215419292449951,30.296650171279907,None,29.80750608444214,30.354090213775635,30.800815105438232,None,30.77762062549591,31.306704998016357,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,red,z,neutral,0,9,9,14,,,,,,,,,,,32.82577705383301,None,z,1,0.276339054107666,32.82577705383301,None,32.33736205101013,32.88363814353943,33.15987205505371,None,33.140923571586605,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,0,10,10,7,,,,,,,,,,,35.16510200500488,None,m,1,0.5609278678894043,35.16510200500488,None,34.691832065582275,35.26002812385559,35.789138078689575,None,35.77893764972686,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,0,11,11,18,,,,,,,,,,,37.831202030181885,None,z,1,0.5188660621643066,37.831202030181885,None,37.33595299720764,37.88729405403137,38.4366991519928,None,38.421669554710384,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,red,z,neutral,0,12,12,12,,,,,,,,,,,40.462932109832764,None,m,0,0.6712210178375244,40.462932109832764,None,39.98341107368469,40.55680012702942,41.22506403923035,None,41.201685500144954,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,0,13,13,19,,,,,,,,,,,43.263670206069946,None,m,1,0.46241283416748047,43.263670206069946,None,42.77174115180969,43.32621216773987,43.79678416252136,None,43.776474547386165,44.30114507675171,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,green,m,neutral,0,14,14,25,,,,,,,,,,,45.81964612007141,None,m,1,0.3382740020751953,45.81964612007141,None,45.34307408332825,45.879154205322266,46.2380850315094,None,46.22403056621551,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,0,15,15,22,,,,,,,,,,,48.25063920021057,None,z,1,0.29157400131225586,48.25063920021057,None,47.77575421333313,48.313085079193115,48.610647201538086,None,48.58608562946319,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,0,16,16,6,,,,,,,,,,,50.633530139923096,None,m,0,0.5326390266418457,50.633530139923096,None,50.157142162323,50.694709062576294,51.26041007041931,None,51.236528468132015,51.76788902282715,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,0,17,17,32,,,,,,,,,,,53.30448818206787,None,z,1,0.30966782569885254,53.30448818206787,None,52.81199312210083,53.36706519126892,53.70844602584839,None,53.68474061489105,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,red,z,neutral,0,18,18,26,,,,,,,,,,,55.73882007598877,None,z,1,0.38723111152648926,55.73882007598877,None,55.25728702545166,55.79811120033264,56.207192182540894,None,56.184271645545955,56.71729016304016,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,0,19,19,10,,,,,,,,,,,58.2341570854187,None,z,1,0.22795987129211426,58.2341570854187,None,57.76097106933594,58.294191122055054,58.5305871963501,None,58.514503550529476,59.04246520996094,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,green,m,neutral,0,20,20,13,,,,,,,,,,,60.55627107620239,None,m,1,0.3378739356994629,60.55627107620239,None,60.07656407356262,60.61726713180542,60.948867082595825,None,60.92872745990753,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,0,21,21,31,,,,,,,,,,,62.98229002952576,None,m,1,0.39185404777526855,62.98229002952576,None,62.48881220817566,63.044825077056885,63.47956109046936,None,63.4529946565628,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,0,22,22,29,,,,,,,,,,,65.50286507606506,None,m,1,0.2871279716491699,65.50286507606506,None,65.0109031200409,65.5652642250061,65.84296107292175,None,65.8281784772873,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,0,23,23,4,,,,,,,,,,,67.88459014892578,None,z,1,0.30567097663879395,67.88459014892578,None,67.3998920917511,67.94363403320312,68.27936601638794,None,68.25303061008454,68.76898622512817,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,0,24,24,34,,,,,,,,,,,70.29769921302795,None,m,0,0.3403902053833008,70.29769921302795,None,69.82234311103821,70.35686707496643,70.71410322189331,None,70.70040662288666,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,0,25,25,35,,,,,,,,,,,72.72035121917725,None,z,0,0.28590989112854004,72.72035121917725,None,72.24366903305054,72.77964520454407,73.06627321243286,None,73.04947264194489,73.57051014900208,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,0,26,26,30,,,,,,,,,,,75.10508513450623,None,z,1,0.317241907119751,75.10508513450623,None,74.61311221122742,75.16737413406372,75.5086190700531,None,75.4852326631546,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,0,27,27,11,,,,,,,,,,,77.53249621391296,None,m,1,0.43385910987854004,77.53249621391296,None,77.05321311950684,77.59175419807434,78.04756903648376,None,78.02414758205414,78.54123711585999,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,0,28,28,33,,,,,,,,,,,80.07488107681274,None,m,1,0.3232238292694092,80.07488107681274,None,79.58332204818726,80.13715100288391,80.45190405845642,None,80.43840963840485,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,0,29,29,16,,,,,,,,,,,82.49962019920349,None,z,1,0.4106011390686035,82.49962019920349,None,82.00666904449463,82.58498215675354,83.05927014350891,None,83.04078953266145,83.56566715240479,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,red,z,neutral,0,30,30,2,,,,,,,,,,,85.10034108161926,None,m,0,0.38581204414367676,85.10034108161926,None,84.610356092453,85.1609411239624,85.57091021537781,None,85.55502445697785,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,0,31,31,9,,,,,,,,,,,87.62386417388916,None,m,1,0.5185158252716064,87.62386417388916,None,87.13096714019775,87.68643307685852,88.20649409294128,None,88.18276555538178,88.717276096344,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,green,m,neutral,0,32,32,1,,,,,,,,,,,90.25296711921692,None,m,1,0.3534989356994629,90.25296711921692,None,89.76479816436768,90.31207513809204,90.69423317909241,None,90.6706746339798,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,red,z,neutral,0,33,33,0,,,,,,,,,,,92.7197802066803,None,z,1,0.39850711822509766,92.7197802066803,None,92.24258017539978,92.77905702590942,93.18120121955872,None,93.16751058101654,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,0,34,34,17,,,,,,,,,,,95.21548700332642,None,m,1,0.38293004035949707,95.21548700332642,None,94.73867321014404,95.27475309371948,95.6603000164032,None,95.63684351444245,96.16242599487305,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,0,35,35,21,,,,,,,,,,,97.69241118431091,None,m,1,0.3220248222351074,97.69241118431091,None,97.20898604393005,97.7547390460968,98.09530305862427,None,98.07211048603058,None,,,,,,,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,green,m,neutral,,,,,0,0,0,0,0,0,0,27,,,109.35948419570923,None,m,1,0.7987117767333984,109.35948419570923,None,108.86141920089722,109.41865015029907,,,,,99.6881651878357,None,110.23615503311157,None,110.22394258975983,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,,,,,0,0,0,0,0,1,1,18,,,112.24915313720703,None,z,1,0.35712599754333496,112.24915313720703,None,111.77506804466248,112.30837821960449,,,,,,,112.66354322433472,None,112.65179760456085,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,0,0,0,0,0,2,2,33,,,114.68747019767761,None,m,1,0.5270161628723145,114.68747019767761,None,114.19604110717773,114.74974513053894,,,,,,,115.309011220932,None,115.29123551845551,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,green,m,neutral,,,,,0,0,0,0,0,3,3,13,,,117.33810806274414,None,m,1,0.3403959274291992,117.33810806274414,None,116.84452319145203,117.40047907829285,,,,,,,117.73635005950928,None,117.71838552951813,118.24334001541138,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,,,,,0,0,0,0,0,4,4,5,,,119.77411818504333,None,m,1,0.3364708423614502,119.77411818504333,None,119.28162908554077,119.83637404441833,,,,,,,120.1719081401825,None,120.15411860942841,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,red,z,incongruent,,,,,0,0,0,0,0,5,5,16,,,122.2028341293335,None,z,1,0.32366108894348145,122.2028341293335,None,121.71031022071838,122.26511812210083,,,,,,,122.6005380153656,None,122.58304460048676,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,0,0,0,0,0,6,6,35,,,124.60295510292053,None,m,1,0.38758301734924316,124.60295510292053,None,124.12872004508972,124.66215920448303,,,,,,,125.07468605041504,None,125.05725462436676,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,red,z,neutral,,,,,0,0,0,0,0,7,7,2,,,127.10654711723328,None,z,1,0.4277670383453369,127.10654711723328,None,126.61386799812317,127.1690661907196,,,,,,,127.61443901062012,None,127.60287744998932,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,green,m,neutral,,,,,0,0,0,0,0,8,8,3,,,129.64768409729004,None,m,1,0.38293981552124023,129.64768409729004,None,129.15598011016846,129.71016907691956,,,,,,,130.09055614471436,None,130.07255346775057,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
green,green,m,congruent,,,,,0,0,0,0,0,9,9,11,,,132.1113531589508,None,m,1,0.4309349060058594,132.1113531589508,None,131.6283721923828,132.17059803009033,,,,,,,132.60930514335632,None,132.59778459072115,133.11145401000977,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,red,z,neutral,,,,,0,0,0,0,0,10,10,0,,,134.65589499473572,None,z,1,0.41441917419433594,134.65589499473572,None,134.1629831790924,134.71838116645813,,,,,,,135.1230981349945,None,135.11140854358675,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,,,,,0,0,0,0,0,11,11,22,,,137.13218522071838,None,z,1,0.48247408866882324,137.13218522071838,None,136.65803599357605,137.1913411617279,,,,,,,137.68062615394592,None,137.66242964267732,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXX,green,m,neutral,,,,,0,0,0,0,0,12,12,1,,,139.71557211875916,None,m,1,0.28307485580444336,139.71557211875916,None,139.22275400161743,139.77805709838867,,,,,,,140.06860899925232,None,140.05064756870271,140.57732820510864,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,,,,,0,0,0,0,0,13,13,20,,,142.11175417900085,None,z,1,0.2548789978027344,142.11175417900085,None,141.61921906471252,142.17422699928284,,,,,,,142.42036414146423,None,142.40249044895174,142.9244830608368,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,green,m,incongruent,,,,,0,0,0,0,0,14,14,31,,,144.4503300189972,None,m,1,0.2840909957885742,144.4503300189972,None,143.96680212020874,144.51280117034912,,,,,,,144.78397417068481,None,144.77247149944307,145.29338312149048,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
red,red,z,congruent,,,,,0,0,0,0,0,15,15,32,,,146.80430006980896,None,z,1,0.10619807243347168,146.80430006980896,None,146.321298122406,146.86466217041016,,,,,,,146.9710030555725,None,146.95697553157808,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
XXXXX,red,z,neutral,,,,,0,0,0,0,0,16,16,14,,,149.01012110710144,None,m,0,0.23658394813537598,149.01012110710144,None,148.51761507987976,149.0726330280304,,,,,,,149.31844210624695,None,149.30066545009615,None,,,0001,01,sitting,2021_Aug_09_1500,stroop,2021.2.0,59.963515545922945,
